Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,180000.0,90000.0,220000.0,60000.0,560000.0
Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,240000.0,260000.0,0.0,60000.0,560000.0
Monster Jam: Path of Destruction,Wii,2010,Racing,Activision,500000.0,20000.0,0.0,30000.0,560000.0
God of War: Origins Collection,PS3,2011,Action,Sony Computer Entertainment,390000.0,80000.0,20000.0,60000.0,560000.0
MX vs. ATV: Alive,X360,2011,Racing,THQ,370000.0,140000.0,0.0,50000.0,560000.0
Dragon Ball: XenoVerse,PS3,2015,Fighting,Namco Bandai Games,150000.0,200000.0,140000.0,70000.0,550000.0
ZhuZhu Pets 2: Featuring The Wild Bunch,DS,2010,Simulation,Activision,410000.0,110000.0,0.0,40000.0,550000.0
Dragon Age: Inquisition,X360,2014,Role-Playing,Electronic Arts,350000.0,160000.0,0.0,50000.0,550000.0
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,350000.0,130000.0,0.0,80000.0,550000.0
Harry Potter and the Deathly Hallows - Part 1,Wii,2010,Action,Electronic Arts,220000.0,280000.0,0.0,50000.0,550000.0
Tiger Woods PGA Tour 13,PS3,2012,Sports,Electronic Arts,240000.0,220000.0,0.0,90000.0,550000.0
Yokai Sangokushi,3DS,2016,Action,Level 5,0.0,0.0,550000.0,0.0,550000.0
Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,290000.0,150000.0,40000.0,70000.0,550000.0
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,320000.0,160000.0,30000.0,50000.0,550000.0
Assassin's Creed: Unity,PC,2014,Action,Ubisoft,170000.0,330000.0,0.0,50000.0,550000.0
The Amazing Spider-Man 2 (2014),PS4,2014,Action,Activision,200000.0,250000.0,20000.0,90000.0,550000.0
Time Crisis: Razing Storm,PS3,2010,Shooter,Namco Bandai Games,180000.0,210000.0,70000.0,80000.0,550000.0
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,300000.0,190000.0,0.0,50000.0,550000.0
Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,310000.0,0.0,210000.0,30000.0,550000.0
Dynasty Warriors: Gundam 3,PS3,2010,Action,Tecmo Koei,110000.0,50000.0,360000.0,20000.0,550000.0
Metro 2033,X360,2010,Shooter,THQ,220000.0,240000.0,30000.0,50000.0,550000.0
LEGO The Hobbit,PS3,2014,Action,Warner Bros. Interactive Entertainment,120000.0,320000.0,0.0,100000.0,540000.0
ModNation Racers,PSP,2010,Racing,Sony Computer Entertainment,110000.0,270000.0,20000.0,140000.0,540000.0
Two Worlds II,X360,2011,Role-Playing,Unknown,400000.0,80000.0,30000.0,40000.0,540000.0
Sonic & All-Stars Racing Transformed,PS3,2012,Racing,Sega,80000.0,330000.0,10000.0,110000.0,540000.0
Michael Jackson: The Experience,PS3,2011,Misc,Ubisoft,250000.0,200000.0,0.0,80000.0,540000.0
LEGO Dimensions,PS3,2015,Action,Warner Bros. Interactive Entertainment,150000.0,300000.0,0.0,90000.0,540000.0
Ninokuni: Shikkoku no Madoushi,DS,2010,Role-Playing,Level 5,0.0,0.0,540000.0,0.0,540000.0
Minecraft: Story Mode,XOne,2015,Adventure,Mojang,290000.0,210000.0,0.0,50000.0,540000.0
Resident Evil: Revelations 2,PS4,2015,Action,Capcom,130000.0,240000.0,100000.0,70000.0,540000.0
Despicable Me: The Game - Minion Mayhem,DS,2010,Puzzle,D3Publisher,420000.0,90000.0,0.0,40000.0,540000.0
Kidou Senshi Gundam: Extreme VS,PS3,2011,Fighting,Namco Bandai Games,0.0,0.0,540000.0,0.0,540000.0
Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Fighting,Namco Bandai Games,390000.0,100000.0,10000.0,40000.0,540000.0
Tales of Symphonia,PS3,2013,Role-Playing,Namco Bandai Games,210000.0,130000.0,130000.0,60000.0,540000.0
NHL 14,X360,2013,Sports,Electronic Arts,400000.0,100000.0,0.0,40000.0,540000.0
Valkyria Chronicles II,PSP,2010,Role-Playing,Sega,120000.0,160000.0,180000.0,90000.0,540000.0
Middle-Earth: Shadow of Mordor,X360,2014,Action,Warner Bros. Interactive Entertainment,280000.0,210000.0,0.0,50000.0,540000.0
Madden NFL 13,Wii,2012,Sports,Electronic Arts,510000.0,0.0,0.0,30000.0,540000.0
Cars 2,PS3,2011,Racing,Disney Interactive Studios,220000.0,230000.0,0.0,90000.0,540000.0
How to Train Your Dragon,DS,2010,Action,Activision,320000.0,170000.0,0.0,50000.0,540000.0
Inazuma Eleven GO,3DS,2011,Role-Playing,Nintendo,0.0,50000.0,480000.0,0.0,540000.0
Lego Star Wars: The Force Awakens,PS4,2016,Action,Warner Bros. Interactive Entertainment,140000.0,320000.0,0.0,80000.0,540000.0
Epic Mickey 2: The Power of Two,X360,2012,Action,Disney Interactive Studios,320000.0,170000.0,0.0,40000.0,540000.0
Star Wars Battlefront (2015),PC,2015,Shooter,Electronic Arts,130000.0,370000.0,0.0,40000.0,540000.0
Dragon's Crown,PS3,2013,Role-Playing,Nippon Ichi Software,250000.0,70000.0,170000.0,50000.0,530000.0
Tactics Ogre: Let Us Cling Together,PSP,2010,Role-Playing,Square Enix,150000.0,70000.0,270000.0,50000.0,530000.0
LEGO Jurassic World,WiiU,2015,Action,Warner Bros. Interactive Entertainment,280000.0,190000.0,20000.0,40000.0,530000.0
Sesame Street: Once Upon A Monster,X360,2011,Misc,Warner Bros. Interactive Entertainment,390000.0,100000.0,0.0,40000.0,530000.0
SingStar Dance,PS3,2010,Misc,Sony Computer Entertainment,90000.0,320000.0,0.0,120000.0,530000.0
Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,230000.0,140000.0,120000.0,40000.0,530000.0
FIFA 12,PSP,2011,Sports,Electronic Arts,120000.0,260000.0,20000.0,140000.0,530000.0
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,160000.0,280000.0,0.0,90000.0,530000.0
Sonic & All-Stars Racing Transformed,WiiU,2012,Racing,Sega,200000.0,270000.0,20000.0,50000.0,530000.0
Alice in Wonderland,Wii,2010,Adventure,Disney Interactive Studios,270000.0,210000.0,0.0,50000.0,530000.0
Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,2010,Simulation,Electronic Arts,500000.0,0.0,0.0,30000.0,530000.0
Bulletstorm,PS3,2011,Shooter,Electronic Arts,230000.0,200000.0,10000.0,80000.0,530000.0
Tiger Woods PGA Tour 11,X360,2010,Sports,Electronic Arts,280000.0,200000.0,0.0,50000.0,530000.0
Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,200000.0,200000.0,0.0,130000.0,530000.0
The Walking Dead: Survival Instinct,PS3,2013,Shooter,Activision,280000.0,170000.0,0.0,80000.0,530000.0
Just Dance 2015,XOne,2014,Misc,Ubisoft,350000.0,130000.0,0.0,50000.0,530000.0
DC Universe Online,PS3,2011,Role-Playing,Sony Online Entertainment,350000.0,120000.0,0.0,60000.0,520000.0
Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,150000.0,70000.0,280000.0,20000.0,520000.0
PlayStation All-Stars Battle Royale,PSV,2012,Action,Sony Computer Entertainment,260000.0,150000.0,10000.0,100000.0,520000.0
Cars Toon: Mater's Tall Tales,Wii,2010,Misc,Disney Interactive Studios,460000.0,20000.0,0.0,30000.0,520000.0
Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013,Fighting,Namco Bandai Games,290000.0,170000.0,10000.0,40000.0,510000.0
The LEGO Movie Videogame,XOne,2014,Action,Warner Bros. Interactive Entertainment,340000.0,130000.0,0.0,40000.0,510000.0
The 3rd Birthday,PSP,2010,Role-Playing,Square Enix,130000.0,70000.0,270000.0,50000.0,510000.0
Prince of Persia Trilogy,PS3,2010,Action,Ubisoft,170000.0,250000.0,0.0,90000.0,510000.0
StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,180000.0,290000.0,0.0,40000.0,510000.0
Tiger Woods PGA Tour 13,X360,2012,Sports,Electronic Arts,290000.0,180000.0,0.0,40000.0,510000.0
Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,170000.0,230000.0,20000.0,90000.0,510000.0
Goldeneye 007: Reloaded,X360,2011,Shooter,Activision,250000.0,210000.0,0.0,50000.0,510000.0
Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,470000.0,0.0,0.0,40000.0,510000.0
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,2010,Shooter,Activision,240000.0,190000.0,0.0,80000.0,510000.0
R.U.S.E.,PS3,2010,Strategy,Ubisoft,180000.0,220000.0,20000.0,90000.0,510000.0
LEGO Dimensions,WiiU,2015,Action,Warner Bros. Interactive Entertainment,300000.0,160000.0,0.0,50000.0,510000.0
Quantum Break,XOne,2016,Action,Microsoft Game Studios,270000.0,190000.0,10000.0,40000.0,510000.0
NBA 2K11,Wii,2010,Action,Take-Two Interactive,470000.0,10000.0,0.0,30000.0,510000.0
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,180000.0,240000.0,0.0,80000.0,510000.0
Dishonored,PC,2012,Action,Bethesda Softworks,260000.0,190000.0,0.0,60000.0,510000.0
Guitar Hero Live,XOne,2015,Misc,Activision,290000.0,170000.0,0.0,50000.0,510000.0
Wolfenstein: The New Order,PS3,2014,Shooter,Bethesda Softworks,140000.0,250000.0,20000.0,90000.0,510000.0
F1 2012,X360,2012,Racing,Codemasters,100000.0,350000.0,0.0,60000.0,500000.0
Alice: Madness Returns,X360,2011,Adventure,Electronic Arts,270000.0,150000.0,40000.0,40000.0,500000.0
Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,100000.0,340000.0,0.0,70000.0,500000.0
Monster Hunter Freedom 2,PS3,2011,Role-Playing,Capcom,0.0,0.0,500000.0,0.0,500000.0
WWE 2K16,X360,2015,Sports,Take-Two Interactive,270000.0,190000.0,0.0,40000.0,500000.0
LEGO The Hobbit,X360,2014,Action,Warner Bros. Interactive Entertainment,200000.0,260000.0,0.0,40000.0,500000.0
Babysitting Mama,Wii,2010,Simulation,505 Games,340000.0,120000.0,0.0,40000.0,500000.0
Theatrhythm: Final Fantasy,3DS,2012,Misc,Square Enix,220000.0,70000.0,180000.0,20000.0,500000.0
Bleach: Soul Resurreccion,PS3,2011,Fighting,Nippon Ichi Software,270000.0,110000.0,70000.0,50000.0,500000.0
Fortune Street,Wii,2011,Misc,Nintendo,270000.0,40000.0,170000.0,20000.0,500000.0
Alice in Wonderland,DS,2010,Adventure,Disney Interactive Studios,270000.0,180000.0,0.0,50000.0,500000.0
FIFA 14,PSV,2013,Sports,Electronic Arts,110000.0,250000.0,10000.0,130000.0,500000.0
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,290000.0,160000.0,0.0,40000.0,500000.0
Madden NFL 11,PS2,2010,Sports,Electronic Arts,410000.0,20000.0,0.0,70000.0,500000.0
Major League Baseball 2K12,X360,2012,Sports,Take-Two Interactive,470000.0,0.0,0.0,30000.0,500000.0
Alien: Isolation,XOne,2014,Shooter,Sega,220000.0,240000.0,0.0,40000.0,500000.0
Cars 2,X360,2011,Racing,Disney Interactive Studios,280000.0,170000.0,0.0,50000.0,500000.0
Epic Mickey 2: The Power of Two,PS3,2012,Action,Disney Interactive Studios,210000.0,200000.0,0.0,80000.0,500000.0
The Evil Within,X360,2014,Action,Bethesda Softworks,250000.0,200000.0,10000.0,40000.0,500000.0
Ridge Racer 3D,3DS,2011,Racing,Namco Bandai Games,190000.0,150000.0,120000.0,30000.0,500000.0
Ace Combat: Assault Horizon,X360,2011,Action,Namco Bandai Games,300000.0,120000.0,30000.0,40000.0,490000.0
Resident Evil: The Mercenaries 3D,3DS,2011,Action,Capcom,160000.0,170000.0,130000.0,30000.0,490000.0
Super Monkey Ball 3D,3DS,2011,Action,Sega,260000.0,150000.0,50000.0,40000.0,490000.0
MotorStorm: Apocalypse,PS3,2011,Racing,Sony Computer Entertainment,210000.0,200000.0,0.0,80000.0,490000.0
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,2015,Action,Square Enix,0.0,0.0,490000.0,0.0,490000.0
Lego Batman 3: Beyond Gotham,PSV,2014,Action,Warner Bros. Interactive Entertainment,90000.0,290000.0,0.0,110000.0,490000.0
Kane & Lynch 2: Dog Days,X360,2010,Shooter,Square Enix,200000.0,230000.0,10000.0,50000.0,490000.0
Lollipop Chainsaw,X360,2012,Action,Warner Bros. Interactive Entertainment,310000.0,130000.0,20000.0,40000.0,490000.0
Sonic Lost World,3DS,2013,Platform,Sega,240000.0,150000.0,70000.0,30000.0,490000.0
Pokemon Art Academy,3DS,2014,Misc,Nintendo,180000.0,120000.0,160000.0,30000.0,490000.0
Bakugan Battle Brawlers: Defenders of the Core,DS,2010,Action,Activision,420000.0,20000.0,20000.0,30000.0,490000.0
Medal of Honor,PC,2010,Shooter,Electronic Arts,200000.0,230000.0,0.0,70000.0,490000.0
Doom 3 BFG Edition,X360,2012,Shooter,Bethesda Softworks,280000.0,170000.0,0.0,40000.0,490000.0
Terraria,PS3,2013,Action,505 Games,70000.0,260000.0,90000.0,70000.0,490000.0
Epic Mickey: Power of Illusion,3DS,2012,Action,Disney Interactive Studios,360000.0,40000.0,40000.0,40000.0,490000.0
LEGO Marvel Super Heroes,DS,2013,Action,Warner Bros. Interactive Entertainment,280000.0,170000.0,0.0,40000.0,490000.0
F1 2014,PS3,2014,Racing,Codemasters,70000.0,310000.0,20000.0,80000.0,490000.0
Asphalt 3D,3DS,2011,Racing,Ubisoft,270000.0,160000.0,20000.0,40000.0,490000.0
Steel Diver,3DS,2011,Action,Nintendo,310000.0,100000.0,50000.0,30000.0,490000.0
Battlefield: Hardline,PS3,2015,Shooter,Electronic Arts,120000.0,230000.0,70000.0,70000.0,490000.0
Sonic & All-Stars Racing Transformed,PSV,2012,Racing,Sega,120000.0,250000.0,0.0,110000.0,480000.0
Metal Gear Solid HD Edition,PSV,2012,Action,Konami Digital Entertainment,160000.0,180000.0,50000.0,90000.0,480000.0
Mario Golf: World Tour,3DS,2014,Sports,Nintendo,150000.0,140000.0,170000.0,30000.0,480000.0
James Bond 007: Blood Stone,X360,2010,Shooter,Activision,200000.0,240000.0,0.0,50000.0,480000.0
World of Warcraft: Warlords of Draenor,PC,2014,Action,Activision Blizzard,80000.0,360000.0,0.0,40000.0,480000.0
OkamiDen,DS,2010,Adventure,Capcom,250000.0,70000.0,130000.0,30000.0,480000.0
2010 FIFA World Cup South Africa,PSP,2010,Sports,Electronic Arts,90000.0,240000.0,30000.0,120000.0,480000.0
FIFA Soccer 13,WiiU,2012,Action,Electronic Arts,180000.0,260000.0,0.0,40000.0,480000.0
Two Worlds II,PS3,2011,Role-Playing,Unknown,260000.0,110000.0,60000.0,50000.0,480000.0
Football Manager 2015,PC,2014,Simulation,Sega,0.0,430000.0,0.0,50000.0,480000.0
Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,180000.0,240000.0,0.0,50000.0,480000.0
Skylanders: SuperChargers,WiiU,2015,Action,Activision,250000.0,180000.0,0.0,40000.0,480000.0
Nickelodeon Team Umizoomi,DS,2011,Action,Take-Two Interactive,450000.0,0.0,0.0,30000.0,480000.0
FlingSmash,Wii,2010,Action,Nintendo,380000.0,10000.0,70000.0,20000.0,480000.0
Fable,X360,2014,Role-Playing,Microsoft Game Studios,250000.0,190000.0,10000.0,40000.0,480000.0
Bravely Second: End Layer,3DS,2015,Role-Playing,Nintendo,160000.0,110000.0,180000.0,30000.0,470000.0
Street Fighter X Tekken,X360,2012,Fighting,Capcom,310000.0,100000.0,30000.0,30000.0,470000.0
Dragon Age Origins: Awakening,X360,2010,Role-Playing,Electronic Arts,330000.0,100000.0,0.0,40000.0,470000.0
Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014,Fighting,Namco Bandai Games,150000.0,160000.0,90000.0,80000.0,470000.0
Deadpool,PS3,2013,Action,Activision,230000.0,170000.0,0.0,80000.0,470000.0
Silent Hill: Downpour,PS3,2012,Action,Konami Digital Entertainment,210000.0,160000.0,40000.0,60000.0,470000.0
2014 FIFA World Cup Brazil,X360,2014,Sports,Electronic Arts,140000.0,280000.0,0.0,40000.0,470000.0
WWE SmackDown vs. Raw 2011,Wii,2010,Fighting,THQ,300000.0,130000.0,0.0,40000.0,470000.0
Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011,Role-Playing,Square Enix,0.0,0.0,470000.0,0.0,470000.0
Lego Batman 3: Beyond Gotham,WiiU,2014,Action,Warner Bros. Interactive Entertainment,230000.0,210000.0,0.0,40000.0,470000.0
FIFA Soccer 13,PSV,2012,Action,Electronic Arts,0.0,300000.0,50000.0,120000.0,470000.0
Virtua Tennis 4: World Tour,PSV,2011,Sports,Sega,50000.0,300000.0,10000.0,120000.0,470000.0
Clash of Elementalists,DS,2010,Action,Level 5,0.0,0.0,470000.0,0.0,470000.0
Disney Infinity 3.0,PS3,2015,Action,Disney Interactive Studios,140000.0,250000.0,0.0,80000.0,470000.0
The Sims 3: Ambitions,PC,2010,Simulation,Electronic Arts,0.0,290000.0,0.0,180000.0,470000.0
Rise of Nightmares,X360,2011,Action,Sega,280000.0,130000.0,10000.0,40000.0,470000.0
NHL 16,XOne,2015,Sports,Electronic Arts,370000.0,50000.0,0.0,50000.0,470000.0
FIFA 12,PC,2011,Sports,Electronic Arts,40000.0,330000.0,0.0,100000.0,470000.0
Major League Baseball 2K13,X360,2013,Sports,Take-Two Interactive,440000.0,0.0,0.0,30000.0,470000.0
The Sims 3: Outdoor Living Stuff,PC,2011,Simulation,Electronic Arts,0.0,380000.0,0.0,90000.0,470000.0
NHL 15,X360,2014,Sports,Electronic Arts,350000.0,70000.0,0.0,40000.0,470000.0
Inazuma Eleven Go 2: Chrono Stone,3DS,2012,Role-Playing,Level 5,0.0,10000.0,460000.0,0.0,470000.0
We Sing Encore,Wii,2010,Misc,Nordic Games,0.0,410000.0,0.0,60000.0,470000.0
MX vs. ATV: Alive,PS3,2011,Racing,THQ,240000.0,150000.0,0.0,70000.0,470000.0
Country Dance 2,Wii,2011,Misc,GameMill Entertainment,440000.0,0.0,0.0,30000.0,460000.0
F.E.A.R. 3,PS3,2011,Shooter,Warner Bros. Interactive Entertainment,210000.0,170000.0,10000.0,70000.0,460000.0
Wolfenstein: The New Order,PC,2014,Shooter,Bethesda Softworks,120000.0,290000.0,0.0,50000.0,460000.0
"Warhammer 40,000: Space Marine",PS3,2011,Shooter,THQ,130000.0,250000.0,0.0,90000.0,460000.0
Art Academy: Lessons for Everyone,3DS,2012,Action,Nintendo,200000.0,30000.0,210000.0,20000.0,460000.0
Walk it Out!,Wii,2010,Sports,Konami Digital Entertainment,360000.0,60000.0,0.0,40000.0,460000.0
Transformers: Dark of the Moon - Autobots/Decepticons,DS,2011,Action,Activision,340000.0,90000.0,0.0,40000.0,460000.0
Mario & Sonic at the Rio 2016 Olympic Games,3DS,2016,Action,Nintendo,40000.0,160000.0,240000.0,10000.0,460000.0
Deadpool,X360,2013,Action,Activision,260000.0,160000.0,0.0,40000.0,460000.0
Virtua Tennis 4,PS3,2011,Sports,Sega,90000.0,250000.0,30000.0,90000.0,460000.0
EA Sports UFC,XOne,2014,Sports,Electronic Arts,300000.0,120000.0,0.0,40000.0,460000.0
Farming Simulator 2015,PS3,2015,Simulation,Koch Media,110000.0,280000.0,0.0,70000.0,460000.0
Madden NFL 12,Wii,2011,Sports,Electronic Arts,430000.0,0.0,0.0,30000.0,460000.0
Mad Max (2015),XOne,2015,Action,Warner Bros. Interactive Entertainment,260000.0,160000.0,0.0,40000.0,460000.0
"Barbie: Jet, Set & Style!",DS,2011,Misc,THQ,370000.0,50000.0,0.0,30000.0,460000.0
Skylanders: SuperChargers,X360,2015,Action,Activision,240000.0,180000.0,0.0,40000.0,460000.0
Scooby-Doo! and the Spooky Swamp,Wii,2010,Action,Warner Bros. Interactive Entertainment,290000.0,130000.0,0.0,40000.0,460000.0
Sword Art Online: Lost Song,PSV,2015,Role-Playing,Namco Bandai Games,80000.0,100000.0,230000.0,50000.0,460000.0
Rayman Legends,X360,2013,Platform,Ubisoft,190000.0,230000.0,0.0,40000.0,460000.0
Hyperdimension Neptunia,PS3,2010,Role-Playing,Tecmo Koei,220000.0,110000.0,70000.0,50000.0,460000.0
Puzzle & Dragons Z + Super Mario Bros. Edition,3DS,2015,Puzzle,Nintendo,50000.0,50000.0,340000.0,10000.0,460000.0
Harry Potter and the Deathly Hallows - Part 1,X360,2010,Action,Electronic Arts,210000.0,200000.0,0.0,40000.0,460000.0
Disney Guilty Party,Wii,2010,Misc,Disney Interactive Studios,430000.0,0.0,0.0,30000.0,460000.0
Red Faction: Armageddon,PS3,2011,Shooter,THQ,200000.0,160000.0,30000.0,70000.0,460000.0
DanceStar Party,PS3,2011,Misc,Sony Computer Entertainment,0.0,350000.0,0.0,100000.0,460000.0
Persona 4: Dancing All Night,PSV,2015,Misc,Nippon Ichi Software,130000.0,100000.0,150000.0,70000.0,460000.0
Thief (2014),XOne,2014,Action,Square Enix,260000.0,150000.0,0.0,40000.0,450000.0
Tales of Hearts,PSV,2013,Role-Playing,Namco Bandai Games,150000.0,130000.0,90000.0,80000.0,450000.0
Lego Batman 3: Beyond Gotham,3DS,2014,Action,Warner Bros. Interactive Entertainment,210000.0,210000.0,0.0,40000.0,450000.0
The Walking Dead: Season One,PS4,2014,Adventure,Telltale Games,120000.0,250000.0,10000.0,80000.0,450000.0
Moshi Monsters: Moshlings Theme Park,DS,2012,Misc,Activision,30000.0,370000.0,0.0,50000.0,450000.0
Resistance: Burning Skies,PSV,2012,Shooter,Sony Computer Entertainment,210000.0,160000.0,20000.0,70000.0,450000.0
NBA 2K13,Wii,2012,Sports,Take-Two Interactive,390000.0,30000.0,0.0,30000.0,450000.0
Dead or Alive: Dimensions,3DS,2011,Fighting,Ubisoft Annecy,130000.0,210000.0,70000.0,30000.0,450000.0
Watch Dogs,PC,2014,Action,Ubisoft,140000.0,260000.0,0.0,50000.0,450000.0
Major League Baseball 2K11,X360,2011,Sports,Take-Two Interactive,400000.0,30000.0,0.0,30000.0,450000.0
Spider-Man: Shattered Dimensions,PS3,2010,Action,Activision,260000.0,130000.0,0.0,60000.0,450000.0
F.E.A.R. 3,X360,2011,Shooter,Warner Bros. Interactive Entertainment,300000.0,110000.0,10000.0,40000.0,450000.0
Plants vs. Zombies: Garden Warfare 2,PS4,2016,Shooter,Electronic Arts,170000.0,210000.0,0.0,70000.0,450000.0
Pro Evolution Soccer 2016,PS3,2015,Sports,Konami Digital Entertainment,80000.0,180000.0,150000.0,50000.0,450000.0
God Eater 2,PSV,2013,Role-Playing,Namco Bandai Games,0.0,0.0,450000.0,0.0,450000.0
One Piece: Pirate Warriors 3,PS4,2015,Action,Namco Bandai Games,80000.0,220000.0,100000.0,50000.0,450000.0
FIFA 15,3DS,2014,Sports,Electronic Arts,90000.0,330000.0,0.0,30000.0,450000.0
Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,260000.0,140000.0,10000.0,40000.0,450000.0
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,2010,Shooter,Sony Computer Entertainment,170000.0,130000.0,60000.0,80000.0,450000.0
Brunswick Pro Bowling,X360,2010,Sports,505 Games,380000.0,40000.0,0.0,30000.0,450000.0
Mario Tennis Ultra Smash,WiiU,2015,Sports,Nintendo,130000.0,160000.0,130000.0,30000.0,450000.0
Just Dance 2014,XOne,2013,Misc,Ubisoft,300000.0,110000.0,0.0,40000.0,450000.0
Payday 2,PS3,2013,Shooter,505 Games,210000.0,150000.0,0.0,80000.0,440000.0
Disney Infinity 3.0,X360,2015,Action,Disney Interactive Studios,190000.0,210000.0,0.0,40000.0,440000.0
Disney Infinity 3.0,WiiU,2015,Action,Disney Interactive Studios,200000.0,210000.0,0.0,40000.0,440000.0
Transformers: Fall of Cybertron,X360,2012,Action,Activision,280000.0,130000.0,0.0,40000.0,440000.0
Metro: Last Light,PS3,2013,Action,Deep Silver,140000.0,200000.0,30000.0,80000.0,440000.0
DmC: Devil May Cry,X360,2013,Action,Capcom,260000.0,130000.0,10000.0,40000.0,440000.0
